id,name,value,timestamp,active
100,User_100,36.00171055148156,2026-05-12T10:00:40Z,true
101,User_101,95.26530360700879,2026-05-12T10:00:41Z,false
102,User_102,6.584905372946281,2026-05-12T10:00:42Z,false
103,User_103,56.57864408073301,2026-05-12T10:00:43Z,true
104,User_104,70.78503296699733,2026-05-12T10:00:44Z,false
105,User_105,82.93421657360716,2026-05-12T10:00:45Z,true
106,User_106,66.21868546792847,2026-05-12T10:00:46Z,false
107,User_107,31.51408947711062,2026-05-12T10:00:47Z,true
108,User_108,0.9630507537747746,2026-05-12T10:00:48Z,false
109,User_109,8.557064637141975,2026-05-12T10:00:49Z,false
110,User_110,38.20667732437798,2026-05-12T10:00:50Z,true
111,User_111,95.19489291203811,2026-05-12T10:00:51Z,true
112,User_112,78.87223604200852,2026-05-12T10:00:52Z,true
113,User_113,38.84240785812957,2026-05-12T10:00:53Z,false
114,User_114,0.1191681038355874,2026-05-12T10:00:54Z,false
115,User_115,31.746912596656173,2026-05-12T10:00:55Z,true
116,User_116,19.27465038934408,2026-05-12T10:00:56Z,true
117,User_117,94.21394478856924,2026-05-12T10:00:57Z,false
118,User_118,27.171985221071115,2026-05-12T10:00:58Z,true
119,User_119,60.02050079960463,2026-05-12T10:00:59Z,true
120,User_120,25.323357761467335,2026-05-12T10:00:00Z,true
121,User_121,51.90337716301987,2026-05-12T10:00:01Z,false
122,User_122,73.85007449159465,2026-05-12T10:00:02Z,true
123,User_123,44.80685440150485,2026-05-12T10:00:03Z,false
124,User_124,39.698988000019185,2026-05-12T10:00:04Z,false
125,User_125,94.95349601513286,2026-05-12T10:00:05Z,false
126,User_126,73.50594770517212,2026-05-12T10:00:06Z,false
127,User_127,2.799946607597714,2026-05-12T10:00:07Z,false
128,User_128,67.14068519249449,2026-05-12T10:00:08Z,false
129,User_129,2.6763173499996573,2026-05-12T10:00:09Z,true
130,User_130,97.73851320989586,2026-05-12T10:00:10Z,true
131,User_131,45.52002590955835,2026-05-12T10:00:11Z,false
132,User_132,21.987189876539915,2026-05-12T10:00:12Z,true
133,User_133,22.692378490375187,2026-05-12T10:00:13Z,false
134,User_134,85.89958760667473,2026-05-12T10:00:14Z,false
135,User_135,58.76528887203298,2026-05-12T10:00:15Z,false
136,User_136,89.25901514869219,2026-05-12T10:00:16Z,false
137,User_137,80.6200870081952,2026-05-12T10:00:17Z,false
138,User_138,21.8318228822854,2026-05-12T10:00:18Z,true
139,User_139,95.11239788318345,2026-05-12T10:00:19Z,false
140,User_140,61.33760973419212,2026-05-12T10:00:20Z,false
141,User_141,19.613730286540545,2026-05-12T10:00:21Z,false
142,User_142,23.42141107988408,2026-05-12T10:00:22Z,false
143,User_143,71.80855684110544,2026-05-12T10:00:23Z,false
144,User_144,64.8651605169114,2026-05-12T10:00:24Z,false
145,User_145,3.8259151719822415,2026-05-12T10:00:25Z,true
146,User_146,89.2764711659234,2026-05-12T10:00:26Z,true
147,User_147,7.258437817287511,2026-05-12T10:00:27Z,false
148,User_148,56.356220564652546,2026-05-12T10:00:28Z,false
149,User_149,5.200363597186996,2026-05-12T10:00:29Z,true
150,User_150,85.56515597411237,2026-05-12T10:00:30Z,true
151,User_151,83.62722092719831,2026-05-12T10:00:31Z,false
152,User_152,94.61933438824977,2026-05-12T10:00:32Z,true
153,User_153,94.20676809488569,2026-05-12T10:00:33Z,true
154,User_154,70.11197148978293,2026-05-12T10:00:34Z,false
155,User_155,36.7220374595545,2026-05-12T10:00:35Z,true
156,User_156,21.41318053013437,2026-05-12T10:00:36Z,true
157,User_157,89.10901780742023,2026-05-12T10:00:37Z,false
158,User_158,54.51884272161428,2026-05-12T10:00:38Z,false
159,User_159,36.60175430670892,2026-05-12T10:00:39Z,true
160,User_160,27.95954132112277,2026-05-12T10:00:40Z,false
161,User_161,30.14798589499016,2026-05-12T10:00:41Z,false
162,User_162,13.557862239993812,2026-05-12T10:00:42Z,true
163,User_163,39.870076103923836,2026-05-12T10:00:43Z,false
164,User_164,42.43375442065229,2026-05-12T10:00:44Z,false
165,User_165,61.853210965377116,2026-05-12T10:00:45Z,false
166,User_166,42.608476811656715,2026-05-12T10:00:46Z,true
167,User_167,98.02059764850863,2026-05-12T10:00:47Z,true
168,User_168,2.2823774516047335,2026-05-12T10:00:48Z,false
169,User_169,73.66756395673664,2026-05-12T10:00:49Z,true
170,User_170,37.26782141630726,2026-05-12T10:00:50Z,false
171,User_171,36.34030722480925,2026-05-12T10:00:51Z,true
172,User_172,12.543803386708941,2026-05-12T10:00:52Z,false
173,User_173,49.240732508365724,2026-05-12T10:00:53Z,true
174,User_174,70.05304566987793,2026-05-12T10:00:54Z,false
175,User_175,89.03645509312719,2026-05-12T10:00:55Z,false
176,User_176,60.9960308006402,2026-05-12T10:00:56Z,false
177,User_177,4.251101183178552,2026-05-12T10:00:57Z,false
178,User_178,65.48532957901607,2026-05-12T10:00:58Z,true
179,User_179,49.439400683493005,2026-05-12T10:00:59Z,false
180,User_180,36.39010337327503,2026-05-12T10:00:00Z,true
181,User_181,10.41110273965613,2026-05-12T10:00:01Z,false
182,User_182,87.8374310409447,2026-05-12T10:00:02Z,true
183,User_183,84.00051317871436,2026-05-12T10:00:03Z,false
184,User_184,48.475047735213494,2026-05-12T10:00:04Z,false
185,User_185,30.18811832912185,2026-05-12T10:00:05Z,false
186,User_186,30.622478019034215,2026-05-12T10:00:06Z,false
187,User_187,78.67677625218565,2026-05-12T10:00:07Z,true
188,User_188,59.66840978628246,2026-05-12T10:00:08Z,false
189,User_189,13.213588382466778,2026-05-12T10:00:09Z,false
190,User_190,0.6930158170589618,2026-05-12T10:00:10Z,true
191,User_191,49.0304302277898,2026-05-12T10:00:11Z,false
192,User_192,66.292277373431,2026-05-12T10:00:12Z,false
193,User_193,16.270581801625717,2026-05-12T10:00:13Z,true
194,User_194,50.674015369216065,2026-05-12T10:00:14Z,true
195,User_195,2.198852897727399,2026-05-12T10:00:15Z,false
196,User_196,93.3491317376699,2026-05-12T10:00:16Z,false
197,User_197,64.74064995602804,2026-05-12T10:00:17Z,true
198,User_198,31.795080513039288,2026-05-12T10:00:18Z,true
199,User_199,2.7079987474721623,2026-05-12T10:00:19Z,false
200,User_200,80.49232040951672,2026-05-12T10:00:20Z,false
201,User_201,38.44556069079038,2026-05-12T10:00:21Z,false
202,User_202,57.51795931957402,2026-05-12T10:00:22Z,false
203,User_203,11.214164063522848,2026-05-12T10:00:23Z,false
204,User_204,63.45935838857753,2026-05-12T10:00:24Z,true
205,User_205,85.25043607462803,2026-05-12T10:00:25Z,true
206,User_206,64.77482593336973,2026-05-12T10:00:26Z,true
207,User_207,17.065921610654378,2026-05-12T10:00:27Z,true
208,User_208,64.0223856010645,2026-05-12T10:00:28Z,false
209,User_209,42.23073606154403,2026-05-12T10:00:29Z,true
210,User_210,66.7288301744867,2026-05-12T10:00:30Z,false
211,User_211,26.39601972877761,2026-05-12T10:00:31Z,true
212,User_212,12.065693785834652,2026-05-12T10:00:32Z,false
213,User_213,73.48844104799056,2026-05-12T10:00:33Z,false
214,User_214,17.016124085443927,2026-05-12T10:00:34Z,true
215,User_215,70.04410816672205,2026-05-12T10:00:35Z,false
216,User_216,87.20661492298322,2026-05-12T10:00:36Z,false
217,User_217,84.69591488937344,2026-05-12T10:00:37Z,true
218,User_218,59.22103225274529,2026-05-12T10:00:38Z,true
219,User_219,93.08457802601787,2026-05-12T10:00:39Z,true
220,User_220,46.91649563301402,2026-05-12T10:00:40Z,false
221,User_221,77.94571020355268,2026-05-12T10:00:41Z,true
222,User_222,10.319119619862816,2026-05-12T10:00:42Z,false
223,User_223,41.34256893637844,2026-05-12T10:00:43Z,true
224,User_224,87.91598801936004,2026-05-12T10:00:44Z,false
225,User_225,28.393362220816385,2026-05-12T10:00:45Z,false
226,User_226,50.92497339510582,2026-05-12T10:00:46Z,true
227,User_227,76.42631273646954,2026-05-12T10:00:47Z,true
228,User_228,56.1954423773978,2026-05-12T10:00:48Z,false
229,User_229,70.64047828133721,2026-05-12T10:00:49Z,false
230,User_230,57.327617012157305,2026-05-12T10:00:50Z,false
231,User_231,96.99151443673209,2026-05-12T10:00:51Z,true
232,User_232,89.009748834875,2026-05-12T10:00:52Z,true
233,User_233,22.927869126052713,2026-05-12T10:00:53Z,true
234,User_234,75.4361006068569,2026-05-12T10:00:54Z,false
235,User_235,71.64702616779893,2026-05-12T10:00:55Z,true
236,User_236,39.696390194654626,2026-05-12T10:00:56Z,false
237,User_237,29.41998488822164,2026-05-12T10:00:57Z,false
238,User_238,11.666869371717524,2026-05-12T10:00:58Z,true
239,User_239,99.66424703426514,2026-05-12T10:00:59Z,false
240,User_240,82.98013122775411,2026-05-12T10:00:00Z,false
241,User_241,53.610825209476246,2026-05-12T10:00:01Z,true
242,User_242,75.38530062964278,2026-05-12T10:00:02Z,false
243,User_243,84.06748949003003,2026-05-12T10:00:03Z,true
244,User_244,35.606222969405074,2026-05-12T10:00:04Z,true
245,User_245,98.7060898259969,2026-05-12T10:00:05Z,false
246,User_246,59.015804741907864,2026-05-12T10:00:06Z,true
247,User_247,6.020020476938292,2026-05-12T10:00:07Z,true
248,User_248,38.43941897875132,2026-05-12T10:00:08Z,true
249,User_249,31.052108075441332,2026-05-12T10:00:09Z,true
250,User_250,94.09765196318412,2026-05-12T10:00:10Z,true
251,User_251,22.876442927043726,2026-05-12T10:00:11Z,true
252,User_252,58.76508592373988,2026-05-12T10:00:12Z,false
253,User_253,20.977075863964988,2026-05-12T10:00:13Z,false
254,User_254,59.49825919649978,2026-05-12T10:00:14Z,true
255,User_255,24.121424621367805,2026-05-12T10:00:15Z,true
256,User_256,51.40095927109974,2026-05-12T10:00:16Z,true
257,User_257,25.485583176395988,2026-05-12T10:00:17Z,false
258,User_258,2.556984023107778,2026-05-12T10:00:18Z,false
259,User_259,26.167223313649746,2026-05-12T10:00:19Z,true
260,User_260,85.63145643911359,2026-05-12T10:00:20Z,false
261,User_261,88.7116425226898,2026-05-12T10:00:21Z,false
262,User_262,66.3588510647784,2026-05-12T10:00:22Z,true
263,User_263,79.65527456770302,2026-05-12T10:00:23Z,true
264,User_264,65.06674786296571,2026-05-12T10:00:24Z,true
265,User_265,65.83941619614498,2026-05-12T10:00:25Z,true
266,User_266,15.531007796906415,2026-05-12T10:00:26Z,true
267,User_267,38.1401382868196,2026-05-12T10:00:27Z,true
268,User_268,80.7466143503881,2026-05-12T10:00:28Z,true
269,User_269,9.180412585864662,2026-05-12T10:00:29Z,false
270,User_270,87.738947958149,2026-05-12T10:00:30Z,false
271,User_271,87.3485659044385,2026-05-12T10:00:31Z,true
272,User_272,76.56069848192382,2026-05-12T10:00:32Z,false
273,User_273,73.55855097899425,2026-05-12T10:00:33Z,false
274,User_274,2.08080657805898,2026-05-12T10:00:34Z,false
275,User_275,17.304572945601915,2026-05-12T10:00:35Z,true
276,User_276,69.04737581856429,2026-05-12T10:00:36Z,false
277,User_277,32.33326193550832,2026-05-12T10:00:37Z,true
278,User_278,18.266380149395467,2026-05-12T10:00:38Z,false
279,User_279,96.09338317801685,2026-05-12T10:00:39Z,true
280,User_280,70.20525331838647,2026-05-12T10:00:40Z,true
281,User_281,96.77380091646009,2026-05-12T10:00:41Z,true
282,User_282,56.92076500952281,2026-05-12T10:00:42Z,true
283,User_283,71.30280200295441,2026-05-12T10:00:43Z,true
284,User_284,38.18653867817601,2026-05-12T10:00:44Z,false
285,User_285,3.529830993223093,2026-05-12T10:00:45Z,true
286,User_286,88.7479539982307,2026-05-12T10:00:46Z,true
287,User_287,58.91174681766272,2026-05-12T10:00:47Z,true
288,User_288,10.567470432344873,2026-05-12T10:00:48Z,false
289,User_289,39.65011341770063,2026-05-12T10:00:49Z,true
290,User_290,74.73038836175886,2026-05-12T10:00:50Z,false
291,User_291,94.7933421850583,2026-05-12T10:00:51Z,false
292,User_292,49.093487179824216,2026-05-12T10:00:52Z,true
293,User_293,12.675688034252353,2026-05-12T10:00:53Z,true
294,User_294,79.93015956383844,2026-05-12T10:00:54Z,false
295,User_295,64.924173455786,2026-05-12T10:00:55Z,true
296,User_296,28.81981703072275,2026-05-12T10:00:56Z,false
297,User_297,85.43846936911685,2026-05-12T10:00:57Z,true
298,User_298,52.56025786551779,2026-05-12T10:00:58Z,false
299,User_299,60.34007495590472,2026-05-12T10:00:59Z,true
300,User_300,59.26680935261797,2026-05-12T10:00:00Z,true
301,User_301,69.26701509688219,2026-05-12T10:00:01Z,false
302,User_302,49.50929015437827,2026-05-12T10:00:02Z,true
303,User_303,56.52383211209627,2026-05-12T10:00:03Z,false
304,User_304,34.18760601619173,2026-05-12T10:00:04Z,false
305,User_305,77.8738593840838,2026-05-12T10:00:05Z,true
306,User_306,98.76093292116094,2026-05-12T10:00:06Z,false
307,User_307,63.60677383379078,2026-05-12T10:00:07Z,true
308,User_308,49.1034946548238,2026-05-12T10:00:08Z,true
309,User_309,86.95879204454181,2026-05-12T10:00:09Z,true
310,User_310,20.64950947136277,2026-05-12T10:00:10Z,false
311,User_311,58.23226720665017,2026-05-12T10:00:11Z,false
312,User_312,35.3332885068201,2026-05-12T10:00:12Z,false
313,User_313,98.3359712318223,2026-05-12T10:00:13Z,false
314,User_314,75.42816237260854,2026-05-12T10:00:14Z,false
315,User_315,86.07432657972754,2026-05-12T10:00:15Z,false
316,User_316,66.30209200491863,2026-05-12T10:00:16Z,true
317,User_317,2.2930153655325247,2026-05-12T10:00:17Z,false
318,User_318,29.50131110405546,2026-05-12T10:00:18Z,false
319,User_319,20.144921155367214,2026-05-12T10:00:19Z,true
320,User_320,4.660340550402243,2026-05-12T10:00:20Z,false
321,User_321,92.62797133418395,2026-05-12T10:00:21Z,true
322,User_322,20.729695069726006,2026-05-12T10:00:22Z,false
323,User_323,70.90938330217514,2026-05-12T10:00:23Z,true
324,User_324,51.70798462545615,2026-05-12T10:00:24Z,true
325,User_325,12.945139581488096,2026-05-12T10:00:25Z,true
326,User_326,25.555101307866256,2026-05-12T10:00:26Z,false
327,User_327,20.21723447646385,2026-05-12T10:00:27Z,true
328,User_328,27.00944481698229,2026-05-12T10:00:28Z,true
329,User_329,84.47709363410073,2026-05-12T10:00:29Z,true
330,User_330,91.15900845080472,2026-05-12T10:00:30Z,false
331,User_331,52.720255458028696,2026-05-12T10:00:31Z,true
332,User_332,19.439743487407625,2026-05-12T10:00:32Z,true
333,User_333,15.230857738150805,2026-05-12T10:00:33Z,true
334,User_334,48.96285267904486,2026-05-12T10:00:34Z,false
335,User_335,11.81974528429972,2026-05-12T10:00:35Z,false
336,User_336,63.59154758782971,2026-05-12T10:00:36Z,true
337,User_337,94.65352500688994,2026-05-12T10:00:37Z,true
338,User_338,90.84427997295731,2026-05-12T10:00:38Z,true
339,User_339,15.715882087024069,2026-05-12T10:00:39Z,false
340,User_340,24.78160402220443,2026-05-12T10:00:40Z,true
341,User_341,17.070160809267165,2026-05-12T10:00:41Z,false
342,User_342,63.550648528809226,2026-05-12T10:00:42Z,false
343,User_343,46.262187633597954,2026-05-12T10:00:43Z,false
344,User_344,62.85349634554683,2026-05-12T10:00:44Z,false
345,User_345,99.83473755851774,2026-05-12T10:00:45Z,false
346,User_346,1.1391988173800938,2026-05-12T10:00:46Z,false
347,User_347,68.31613265630148,2026-05-12T10:00:47Z,true
348,User_348,70.12347421641954,2026-05-12T10:00:48Z,false
349,User_349,40.89698588958621,2026-05-12T10:00:49Z,false
350,User_350,18.212989388987765,2026-05-12T10:00:50Z,false
351,User_351,26.486864788626818,2026-05-12T10:00:51Z,true
352,User_352,79.37073384826535,2026-05-12T10:00:52Z,false
353,User_353,31.605208577017574,2026-05-12T10:00:53Z,false
354,User_354,83.38001223967912,2026-05-12T10:00:54Z,false
355,User_355,23.215573508262967,2026-05-12T10:00:55Z,true
356,User_356,24.526189292733157,2026-05-12T10:00:56Z,true
357,User_357,65.88207570019615,2026-05-12T10:00:57Z,false
358,User_358,0.21467505159106226,2026-05-12T10:00:58Z,true
359,User_359,58.244662838784954,2026-05-12T10:00:59Z,true
360,User_360,85.99475702225382,2026-05-12T10:00:00Z,true
361,User_361,82.01091343266478,2026-05-12T10:00:01Z,false
362,User_362,87.61274747428176,2026-05-12T10:00:02Z,false
363,User_363,19.939914137992698,2026-05-12T10:00:03Z,false
364,User_364,74.0555395208468,2026-05-12T10:00:04Z,true
365,User_365,64.33859149990008,2026-05-12T10:00:05Z,true
366,User_366,16.938395937275118,2026-05-12T10:00:06Z,false
367,User_367,6.40432202591148,2026-05-12T10:00:07Z,false
368,User_368,47.202227350978674,2026-05-12T10:00:08Z,false
369,User_369,14.595994679978908,2026-05-12T10:00:09Z,true
370,User_370,61.75847282756606,2026-05-12T10:00:10Z,false
371,User_371,62.952858241559696,2026-05-12T10:00:11Z,false
372,User_372,86.61499305789174,2026-05-12T10:00:12Z,true
373,User_373,6.988609484800845,2026-05-12T10:00:13Z,true
374,User_374,85.16404921834275,2026-05-12T10:00:14Z,false
375,User_375,70.73081516420258,2026-05-12T10:00:15Z,true
376,User_376,61.401420916816875,2026-05-12T10:00:16Z,false
377,User_377,8.73859327476415,2026-05-12T10:00:17Z,true
378,User_378,95.24505366313866,2026-05-12T10:00:18Z,true
379,User_379,69.60227014582617,2026-05-12T10:00:19Z,true
380,User_380,79.43627434700241,2026-05-12T10:00:20Z,true
381,User_381,42.20454608308587,2026-05-12T10:00:21Z,true
382,User_382,6.16943802717933,2026-05-12T10:00:22Z,true
383,User_383,91.04509635606901,2026-05-12T10:00:23Z,false
384,User_384,7.4826706947882515,2026-05-12T10:00:24Z,false
385,User_385,64.11241921799163,2026-05-12T10:00:25Z,false
386,User_386,27.305536551702815,2026-05-12T10:00:26Z,false
387,User_387,56.03235194306524,2026-05-12T10:00:27Z,true
388,User_388,53.170627151904306,2026-05-12T10:00:28Z,true
389,User_389,75.42213629365072,2026-05-12T10:00:29Z,true
390,User_390,4.022687903218236,2026-05-12T10:00:30Z,false
391,User_391,99.6411446928563,2026-05-12T10:00:31Z,true
392,User_392,6.0508413096273195,2026-05-12T10:00:32Z,true
393,User_393,73.16781832256297,2026-05-12T10:00:33Z,true
394,User_394,53.855116460635976,2026-05-12T10:00:34Z,true
395,User_395,16.12349446615934,2026-05-12T10:00:35Z,false
396,User_396,7.584675626669535,2026-05-12T10:00:36Z,false
397,User_397,1.7900803449463987,2026-05-12T10:00:37Z,false
398,User_398,1.2872763969776768,2026-05-12T10:00:38Z,true
399,User_399,79.09292423361978,2026-05-12T10:00:39Z,false
400,User_400,36.191870732633404,2026-05-12T10:00:40Z,false
401,User_401,62.134394548388094,2026-05-12T10:00:41Z,false
402,User_402,36.1661402706533,2026-05-12T10:00:42Z,false
403,User_403,15.569268965612327,2026-05-12T10:00:43Z,false
404,User_404,69.6354557086524,2026-05-12T10:00:44Z,false
405,User_405,13.789028278593051,2026-05-12T10:00:45Z,true
406,User_406,83.07111370278898,2026-05-12T10:00:46Z,false
407,User_407,83.40490211696957,2026-05-12T10:00:47Z,true
408,User_408,24.923387229312343,2026-05-12T10:00:48Z,false
409,User_409,75.38464676505107,2026-05-12T10:00:49Z,true
410,User_410,61.91783490040558,2026-05-12T10:00:50Z,true
411,User_411,1.015289906909722,2026-05-12T10:00:51Z,true
412,User_412,3.332229266925213,2026-05-12T10:00:52Z,false
413,User_413,44.48638953124488,2026-05-12T10:00:53Z,true
414,User_414,68.17017464926575,2026-05-12T10:00:54Z,true
415,User_415,4.100211268701792,2026-05-12T10:00:55Z,true
416,User_416,99.2221605655343,2026-05-12T10:00:56Z,false
417,User_417,88.7087069488294,2026-05-12T10:00:57Z,false
418,User_418,79.13211497785058,2026-05-12T10:00:58Z,false
419,User_419,6.107815768770719,2026-05-12T10:00:59Z,true
420,User_420,79.3649926405199,2026-05-12T10:00:00Z,false
421,User_421,13.91012967229608,2026-05-12T10:00:01Z,true
422,User_422,40.45893172919208,2026-05-12T10:00:02Z,false
423,User_423,99.42977365405265,2026-05-12T10:00:03Z,true
424,User_424,86.38995096663689,2026-05-12T10:00:04Z,false
425,User_425,1.9382735132067896,2026-05-12T10:00:05Z,true
426,User_426,84.278921574699,2026-05-12T10:00:06Z,false
427,User_427,31.249450562007762,2026-05-12T10:00:07Z,true
428,User_428,27.73398383791702,2026-05-12T10:00:08Z,false
429,User_429,74.95970180358985,2026-05-12T10:00:09Z,true
430,User_430,19.78555368602155,2026-05-12T10:00:10Z,false
431,User_431,41.264079711622735,2026-05-12T10:00:11Z,true
432,User_432,13.697210915917468,2026-05-12T10:00:12Z,true
433,User_433,47.146831572614765,2026-05-12T10:00:13Z,true
434,User_434,4.968894147999392,2026-05-12T10:00:14Z,true
435,User_435,46.711435550488766,2026-05-12T10:00:15Z,true
436,User_436,37.448709029644704,2026-05-12T10:00:16Z,true
437,User_437,16.929328082333072,2026-05-12T10:00:17Z,false
438,User_438,4.7902869836868645,2026-05-12T10:00:18Z,false
439,User_439,90.1625821672478,2026-05-12T10:00:19Z,true
440,User_440,39.20113443740073,2026-05-12T10:00:20Z,true
441,User_441,64.72379361607699,2026-05-12T10:00:21Z,true
442,User_442,69.21200272576702,2026-05-12T10:00:22Z,false
443,User_443,19.672550433763124,2026-05-12T10:00:23Z,false
444,User_444,52.293601696272475,2026-05-12T10:00:24Z,true
445,User_445,88.39130846881083,2026-05-12T10:00:25Z,false
446,User_446,85.58508474047282,2026-05-12T10:00:26Z,true
447,User_447,2.830669201989644,2026-05-12T10:00:27Z,false
448,User_448,43.36982806500143,2026-05-12T10:00:28Z,true
449,User_449,37.40621611634594,2026-05-12T10:00:29Z,false
